price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,yr_built,yr_renovated,zipcode,sqft_living15
465000,4,2.5,3060,6000,2.0,0,0,3,9,2012,0,98038,3040
1225000,4,2.5,2740,16007,2.0,0,0,3,9,1984,0,98039,2760
356700,2,1.0,1090,5000,1.0,0,0,4,7,1942,0,98126,990
560000,5,2.5,2410,8960,1.0,0,0,5,7,1978,0,98011,2410
285000,2,1.0,910,8155,1.0,0,0,4,6,1948,0,98155,1240
460000,3,1.75,1370,8467,1.0,0,0,4,7,1972,0,98052,1650
533112,4,2.75,2790,8853,2.0,0,0,3,8,2013,0,98045,2790
603500,4,2.5,4060,9734,1.0,0,4,3,9,1977,0,98028,2750
415000,3,1.0,1570,11752,1.5,0,0,5,8,1930,0,98133,2010
267500,3,1.0,1090,22080,1.0,0,0,5,7,1967,0,98038,1590
745000,3,2.5,2970,11985,1.0,0,0,3,9,1995,0,98074,2990
279000,2,1.0,1020,47044,1.0,0,0,5,7,1904,1958,98042,1930
295000,3,2.5,1570,6932,2.0,0,0,3,7,1993,0,98038,1570
436000,3,2.5,1460,1238,2.0,0,0,3,8,2008,0,98107,1280
350000,3,3.25,1460,1592,2.0,0,0,3,8,2006,0,98126,1560
450000,3,2.5,1460,7573,2.0,0,0,3,8,1983,0,98007,1910
345000,2,1.5,1800,26615,1.0,0,0,5,7,1987,0,98092,2010
697000,4,2.5,3220,6399,2.0,0,0,3,9,2004,0,98075,2850
119900,2,1.0,700,3180,1.0,0,0,3,6,1951,0,98178,1760
400000,2,1.0,1270,7440,1.0,0,0,4,7,1949,0,98126,1040
1300000,4,3.5,4380,74052,1.0,0,0,3,11,2001,0,98053,5170
860000,4,2.5,3560,11119,1.0,0,2,3,10,1986,0,98004,3290
274000,3,1.75,1400,8364,1.0,0,0,4,7,1958,0,98056,1210
460000,3,2.0,2930,29136,2.0,0,0,3,8,1990,0,98010,2110
1095000,0,0.0,3064,4764,3.5,0,2,3,7,1990,0,98102,2360
528000,3,2.5,2810,4932,2.0,0,0,3,8,2003,0,98011,2470
204950,2,0.75,1130,11429,1.0,0,0,3,7,1956,0,98188,1550
549900,3,2.0,1280,960,2.0,0,0,3,9,2014,0,98122,1280
430000,2,1.0,990,4802,1.0,0,0,3,7,1947,0,98117,1180
183000,2,1.0,760,7272,1.0,0,0,4,7,1980,0,98003,1370
538000,2,1.75,1850,3060,1.0,0,0,3,7,1929,1992,98115,1850
415000,6,2.0,2500,5200,1.0,0,0,3,8,1966,0,98118,1800
815000,3,1.5,1370,8671,1.0,0,0,3,7,1955,0,98004,1580
375000,3,1.75,1160,22470,1.0,0,0,4,7,1976,0,98028,1940
723000,4,2.25,2430,4748,1.5,0,0,3,8,1928,0,98116,2430
740000,4,2.25,2230,6000,1.5,0,2,3,8,1928,0,98199,2840
450000,3,1.75,1850,8667,1.0,0,0,4,7,1982,0,98033,1450
650000,4,2.75,3260,5335,2.0,0,0,3,9,2003,0,98065,3180
750000,5,3.5,2990,212137,2.0,0,0,3,8,1994,0,98024,1060
220000,3,2.5,1980,11900,2.0,0,0,3,8,1990,0,98092,2130
1262000,2,3.0,2210,3917,2.0,0,0,3,10,2008,0,98122,1720
335000,3,1.0,990,6315,1.0,0,0,3,7,1970,0,98034,1450
239900,4,1.0,1000,7134,1.0,0,0,3,6,1943,0,98178,1020
219950,3,1.0,1200,7727,1.0,0,0,4,7,1959,0,98022,1300
349950,3,2.5,2140,7715,2.0,0,0,3,7,1991,0,98198,1990
515000,4,3.5,3400,5222,2.0,0,0,3,9,2005,0,98038,3190
225000,2,1.0,910,9612,1.0,0,0,4,7,1981,0,98058,1410
570000,2,1.75,1540,4025,1.0,0,0,4,7,1908,0,98116,1950
457000,2,2.0,1440,9985,1.0,0,0,3,8,2006,0,98053,1510
278000,5,1.75,2170,9752,1.0,0,0,3,7,1962,0,98003,1810
866059,5,3.5,3130,4797,2.0,0,0,3,9,2014,0,98006,3440
476500,3,1.0,1200,6120,1.0,0,0,4,7,1945,0,98115,1550
2351956,4,4.25,5010,19412,2.0,0,1,3,11,2014,0,98040,3820
1272000,4,3.25,3020,4000,1.5,0,0,5,8,1927,0,98112,2400
675000,3,2.5,2320,98445,1.0,0,0,4,8,1978,0,98072,2830
450000,5,3.5,3931,9497,2.0,0,0,3,10,2014,0,98023,3510
500000,5,2.5,2030,8400,1.0,0,0,3,7,1968,0,98052,1920
307000,5,1.5,1310,4800,1.5,0,0,3,6,1929,0,98106,960
285000,3,1.75,1720,13104,1.0,0,0,4,7,1962,0,98168,1840
1375000,5,4.0,3760,22763,1.0,0,3,4,11,1969,0,98040,3730
441000,2,1.0,1150,3000,1.0,0,0,3,6,1915,0,98118,1150
395000,3,1.0,1500,4000,1.0,0,0,3,6,1925,0,98117,950
500000,3,2.5,2270,5654,2.0,0,0,3,8,1999,0,98133,1770
683500,3,1.5,1820,5756,1.5,0,0,3,7,1946,0,98119,1760
274000,5,1.75,1950,8720,1.0,0,0,3,7,1962,0,98001,1660
1081000,4,2.25,2100,12172,1.0,0,0,5,9,1961,0,98040,2400
540000,3,1.75,1630,1404,2.0,0,0,3,8,2014,0,98107,1420
339900,4,2.5,2340,9748,1.0,0,1,3,8,1981,0,98003,2070
425000,4,1.0,1260,7645,1.5,0,0,3,6,1925,0,98146,1170
438000,2,2.0,1270,1372,3.0,0,0,3,8,2000,0,98115,1610
456000,4,1.0,1700,7689,1.0,0,0,3,7,1977,0,98052,1700
449400,4,3.0,2490,5064,2.0,0,0,3,7,2007,0,98056,2470
210000,3,1.0,1200,7500,1.0,0,0,3,6,1905,1989,98178,1010
1320000,4,3.0,2120,3600,2.0,0,3,4,8,1908,1996,98119,2120
577500,3,2.5,2280,10879,2.0,0,0,3,9,1984,0,98074,2400
602000,4,2.5,2000,7376,2.0,0,0,3,8,1990,0,98029,1950
265000,4,1.0,1940,9533,1.0,0,0,3,7,1962,0,98031,1940
460000,2,1.5,1090,4000,1.0,0,0,3,8,1951,0,98116,1700
635000,4,2.5,2470,77550,1.0,0,0,4,7,1987,0,98075,2490
700000,4,1.75,2340,9100,1.0,0,0,3,8,1975,0,98052,2470
413000,3,2.0,1520,3451,1.0,0,0,3,8,1996,0,98177,1800
345000,3,1.75,1540,6909,1.0,0,0,4,7,1955,0,98155,1130
690000,3,2.25,2430,8327,1.0,0,0,4,9,1978,0,98006,2550
215000,3,2.5,1322,6006,2.0,0,0,3,7,2009,0,98001,1440
389250,2,1.5,1490,4080,1.0,0,0,3,7,1956,0,98126,1320
1088889,4,2.75,3460,11350,1.0,0,4,4,9,1974,0,98006,3200
316500,3,2.5,1770,3873,2.0,0,0,3,7,2005,0,98058,2280
530000,3,2.5,1410,1250,2.0,0,0,3,8,2010,0,98119,1720
2950000,4,4.25,4470,5884,2.0,0,1,3,11,2010,0,98199,2570
392500,4,2.0,1950,8040,1.0,0,0,3,7,1961,0,98125,1950
562000,4,2.75,2560,83200,1.0,0,0,3,8,1980,0,98072,1990
3200000,6,5.0,7100,18200,2.5,0,0,3,13,1933,2002,98199,3130
530000,3,2.5,1365,1090,3.0,0,0,3,7,2003,0,98115,1360
540000,4,2.75,2830,7334,2.0,0,0,3,8,2005,0,98059,2830
491500,3,2.25,2230,13100,1.0,0,0,4,8,1974,0,98006,2010
390000,3,2.5,2770,8820,1.0,0,0,3,7,1980,2004,98038,1850
1115000,4,2.5,3180,31931,1.0,0,0,4,10,1978,0,98007,3180
760000,4,2.25,3300,8365,3.0,0,0,3,9,2014,0,98126,1290
560000,4,1.0,1660,4690,1.5,0,0,3,7,1945,0,98117,1400
563500,4,2.5,2190,4944,2.0,0,0,3,8,1999,0,98065,2190
350000,3,2.5,1630,3425,2.0,0,0,3,8,1999,0,98059,1420
310000,3,1.5,1860,10379,1.0,0,0,3,7,1963,0,98198,2240
500000,4,2.75,2260,7209,1.0,0,3,3,7,2002,0,98125,1790
287000,2,1.0,950,6350,1.0,0,0,3,7,1951,0,98106,1080
805000,3,2.5,2690,17461,2.0,0,3,3,10,1997,0,98074,3610
462370,2,2.25,1860,2670,2.0,0,0,4,8,1986,0,98006,1860
632500,4,2.0,1770,5000,2.0,0,0,4,7,1906,0,98107,1550
1200000,4,2.5,3180,13118,2.0,0,0,4,11,1986,0,98040,3070
665000,2,2.5,2600,5000,1.0,0,0,5,8,1926,0,98126,2260
322000,3,2.0,1760,43575,1.0,0,0,3,7,1988,0,98010,1760
229000,3,1.0,940,8400,1.0,0,0,3,7,1958,0,98056,1190
610000,4,2.5,2410,15899,2.0,0,3,3,9,1990,0,98074,2360
715000,4,2.25,1900,8272,1.0,0,0,4,9,1966,0,98040,2040
373000,3,1.0,1770,5720,1.5,0,0,4,7,1926,0,98126,1500
1309500,4,2.5,2680,12215,1.0,1,4,3,9,1956,0,98166,2960
222000,3,1.5,1310,9273,1.0,0,0,4,7,1968,0,98042,1710
453500,2,1.75,1000,1760,1.0,0,0,4,6,1924,0,98109,2120
535000,4,1.5,1580,5000,1.5,0,0,3,7,1945,0,98107,1580
585000,3,2.75,3080,7282,2.0,0,0,3,9,2008,0,98059,3080
585000,5,2.25,2480,12614,1.0,0,0,4,8,1979,0,98011,2470
506000,2,1.0,1570,8210,1.0,0,0,4,8,1952,0,98177,1680
762500,3,2.25,3330,15258,2.0,0,0,3,10,1986,0,98077,3360
477000,3,2.25,1260,3000,2.0,0,0,3,7,2003,0,98029,1630
690000,3,1.5,2540,9520,1.0,0,0,3,8,1959,0,98115,1870
279900,3,1.0,1280,12928,1.5,0,0,3,6,1942,0,98023,1610
350000,3,2.25,2470,10290,2.0,0,0,3,8,1984,0,98058,1970
476500,4,2.5,2250,50155,2.0,0,0,3,8,1998,0,98045,2040
225000,3,1.0,990,8012,1.0,0,0,4,7,1966,0,98058,1260
294950,4,2.25,1740,9600,1.0,0,2,3,7,1957,0,98188,1630
280000,4,2.5,2200,5893,2.0,0,0,3,7,2008,0,98042,2200
400000,3,2.0,1860,12944,1.0,0,0,3,9,2002,0,98058,2500
290000,2,1.0,1020,6380,1.0,0,0,3,7,1930,1973,98115,1380
425000,2,2.0,1440,6677,1.0,0,0,3,7,1952,0,98118,2020
159000,3,1.0,1360,20000,1.0,0,0,4,7,1953,0,98001,1530
590000,3,2.0,1410,6413,1.0,0,0,4,7,1947,0,98115,1330
655100,1,1.0,1220,4160,1.0,0,0,3,7,1922,0,98115,1970
1030000,4,2.5,2750,4800,2.0,0,0,3,9,1905,2005,98103,2400
361000,3,2.25,2470,5650,1.0,0,2,3,7,1973,0,98178,1660
324950,4,2.5,2110,4178,2.0,0,0,3,7,2013,0,98042,2300
249000,3,2.0,1360,6082,1.0,0,0,3,7,1994,0,98042,1360
657000,4,2.5,2640,25038,2.0,0,0,4,8,1995,0,98056,2630
875000,4,2.0,2520,6000,1.0,0,0,3,8,1921,2007,98103,1580
255000,3,2.25,1830,7770,1.0,0,0,4,7,1977,0,98042,1960
616000,4,1.75,1700,5846,1.0,0,0,3,8,1957,0,98199,1480
627000,3,2.0,1940,3800,1.0,0,0,4,7,1927,0,98115,1700
380000,3,1.0,1380,8147,1.0,0,0,4,7,1948,0,98155,1360
275000,3,2.25,1620,6415,2.0,0,0,4,7,1989,0,98038,1640
375000,3,2.0,1670,13775,1.0,0,0,3,8,1968,0,98045,2130
750000,4,2.25,3140,12150,2.0,0,0,3,9,1979,0,98074,2370
1300000,4,1.75,4060,5500,2.0,0,0,5,9,1924,0,98102,3320
675000,3,2.0,1510,3817,1.5,0,0,3,8,1905,1994,98122,1510
376000,2,2.0,1340,1635,2.0,0,0,3,8,2003,0,98029,1410
506000,3,1.75,2180,7700,1.0,0,0,3,8,1961,0,98177,2180
380000,4,2.5,2420,4981,2.0,0,0,3,9,2009,0,98038,2420
452000,3,2.25,2600,14810,1.0,0,2,4,8,1956,0,98166,2450
896000,5,2.75,2520,16100,1.0,0,3,4,8,1960,0,98040,2760
548500,3,1.0,1740,4400,1.5,0,0,3,7,1924,0,98122,1720
385000,4,1.75,2080,8215,2.0,0,0,4,7,1948,0,98155,1550
431000,3,1.0,1500,6240,1.0,0,0,4,7,1953,0,98125,1230
495000,4,2.25,2070,20280,2.0,0,0,4,7,1968,0,98072,2190
358803,2,1.0,1040,5765,1.0,0,0,3,7,1944,0,98133,1040
355000,3,1.5,1240,15867,1.0,0,0,3,7,1962,0,98034,1570
429950,3,2.25,2060,10160,1.0,0,0,4,8,1967,0,98155,2320
410000,2,1.0,2020,7540,1.0,0,0,3,7,1921,0,98118,1270
579100,2,1.0,1070,2754,1.0,0,0,3,7,1924,0,98103,1760
432100,3,1.75,1840,7350,1.0,0,0,3,8,1976,0,98034,1860
800000,4,2.75,3150,7035,2.0,0,0,3,9,2004,0,98075,3200
465000,4,1.75,1810,21650,2.0,0,0,4,7,1961,0,98077,2700
219000,3,1.5,1060,9600,1.0,0,0,4,7,1962,0,98023,1440
389999,4,2.5,1890,15770,2.0,0,0,4,7,1968,0,98166,2410
364950,4,2.5,2310,8030,2.0,0,0,3,7,1978,0,98019,1780
243950,2,1.0,1120,35500,1.0,0,0,5,6,1961,0,98022,1680
585000,5,2.0,2560,14467,1.0,0,0,3,8,1960,0,98006,2200
82500,2,1.0,520,22334,1.0,0,0,2,5,1951,0,98168,1572
370000,2,1.0,860,5040,1.0,0,0,3,7,1956,0,98117,1570
347000,4,2.5,2770,9751,2.0,0,0,3,8,1989,0,98042,2370
510000,3,1.5,2240,3800,2.0,0,0,3,8,1929,0,98115,1690
415000,4,2.25,2520,4200,1.5,0,0,4,7,1909,0,98144,1460
405000,4,2.5,2220,4652,2.0,0,0,3,7,2001,0,98059,1840
1050000,3,2.0,2090,4077,1.5,0,0,4,8,1931,0,98112,2010
435000,4,2.25,1780,2684,2.0,0,0,3,7,2002,0,98072,1670
713500,3,2.0,1720,4200,2.0,0,0,3,8,1908,1992,98112,1720
812000,4,3.5,3370,3634,2.0,0,0,3,9,2007,0,98029,3200
480000,5,2.0,1760,21562,1.0,0,1,3,8,1959,0,98028,2150
682500,6,4.5,3500,8504,2.0,0,0,3,7,1980,0,98155,1550
379950,3,1.5,1690,9144,1.0,0,0,4,7,1956,0,98028,1840
895000,4,3.0,3500,13444,2.0,0,0,3,10,1977,0,98040,3140
2205000,3,2.5,3430,10177,2.0,0,0,3,10,2014,0,98034,3110
285000,2,1.0,790,6555,1.0,0,0,2,6,1956,0,98146,1440
340000,3,2.5,1720,4120,2.0,0,0,3,7,1999,0,98148,1720
450000,4,2.5,2300,19250,1.0,0,0,4,7,1955,0,98045,1460
257950,3,1.75,1370,5858,1.0,0,0,3,7,1987,0,98198,1400
845000,5,2.0,1720,9972,1.0,0,0,4,8,1951,0,98004,2700
849000,5,3.25,2450,6534,2.0,0,0,3,8,1951,2014,98115,1620
1100000,4,3.5,2210,7597,1.0,0,0,4,9,1977,2006,98004,2370
150000,2,1.0,820,10270,1.0,0,0,3,7,1954,0,98168,1670
613200,3,2.75,2050,3320,1.5,0,0,4,7,1927,0,98105,1760
682000,3,1.75,1830,5120,1.5,0,2,5,8,1903,0,98122,2120
228950,3,1.75,1200,9085,1.0,0,0,4,7,1968,0,98023,1200
536000,4,2.5,2880,8833,2.0,0,0,3,7,2006,0,98065,2570
332000,4,2.5,1980,6566,2.0,0,0,3,8,2004,0,98042,2590
565000,4,2.5,2230,8624,1.0,0,0,4,8,1969,0,98052,1970
253400,3,2.0,1400,8640,1.0,0,0,5,7,1968,0,98003,1270
380000,1,1.5,1200,44866,1.5,0,0,3,7,1983,0,98019,1480
295000,2,2.0,1590,8000,1.0,0,0,3,7,1984,0,98055,1590
585000,3,2.0,1670,4572,1.5,0,0,3,8,1931,0,98117,1480
359999,4,2.25,3220,7700,2.0,0,0,4,8,1976,0,98023,2570
256400,3,1.5,1490,7800,1.0,0,0,3,7,1963,0,98003,1570
515000,3,3.0,2440,3202,2.0,0,0,4,8,1982,0,98133,2440
675000,4,1.75,2220,7230,1.0,0,1,3,8,1950,0,98125,2210
605000,5,1.75,3240,34510,2.0,0,0,4,7,1963,0,98029,2650
474950,3,2.0,2250,222156,1.0,0,0,3,7,1987,0,98065,2110
234950,4,2.0,1450,7560,1.0,0,0,3,7,1967,0,98001,1430
639900,4,2.5,3380,75794,2.0,0,0,3,10,1997,0,98001,3710
230000,2,0.75,900,3527,1.0,0,0,3,6,1939,0,98146,1220
190000,3,1.0,1200,8316,1.0,0,0,4,6,1953,0,98002,1250
635000,3,2.5,2620,6842,2.0,0,0,3,7,2002,0,98053,2280
551500,4,2.5,2950,10003,2.0,0,0,3,9,2006,0,98059,2790
237000,3,2.5,1490,2138,2.0,0,0,3,7,2005,0,98055,1490
262500,2,1.5,1140,14373,1.0,0,0,3,7,1949,1996,98011,2140
235000,2,1.0,820,5100,1.0,0,0,4,6,1954,0,98056,2270
719000,4,2.75,2210,3400,1.5,0,0,5,7,1926,0,98115,1500
285000,3,1.75,1100,1307,2.0,0,0,3,7,2008,0,98106,1170
270500,5,2.5,2406,7093,2.0,0,0,3,8,2006,0,98001,1767
394999,3,1.5,1730,7800,1.0,0,0,3,7,1958,0,98133,1780
345000,4,1.0,2020,18150,1.0,0,0,4,7,1955,0,98028,1530
280000,3,1.75,1670,6034,1.0,0,0,3,7,1957,0,98118,1230
185000,5,1.0,1590,6700,1.5,0,0,3,6,1942,0,98146,1370
313500,2,1.5,1270,1282,2.0,0,0,3,8,2006,0,98106,1270
690000,3,2.5,2590,4961,2.0,0,0,3,9,1944,2007,98126,1230
190000,2,2.5,1370,3438,2.0,0,0,3,7,1987,0,98188,1370
900000,5,6.0,7120,40806,2.0,0,4,3,12,2007,0,98006,3440
2300000,4,3.25,4250,8570,2.0,0,0,3,9,2004,0,98004,2830
462000,4,2.5,3070,6432,2.0,0,0,3,9,2006,0,98055,2910
665000,4,2.75,2420,7102,1.0,0,0,5,7,1946,0,98177,1620
499950,2,2.25,1060,1208,2.0,0,0,3,8,2005,0,98102,1300
504058,4,2.75,2910,7467,2.0,0,0,3,8,2013,0,98045,2790
571000,3,2.5,2140,2867,2.0,0,0,3,8,2005,0,98027,2280
630000,3,3.0,1880,2200,2.0,0,0,3,8,2007,0,98107,1500
277000,3,1.0,1140,8144,1.0,0,0,3,7,1956,0,98155,1150
650000,3,2.0,2300,5000,1.0,0,0,4,8,1938,0,98199,2300
417500,3,1.0,1160,7491,1.0,0,0,4,6,1917,0,98177,1800
221000,3,2.25,1640,7350,1.0,0,0,3,7,1984,0,98003,1480
1161000,4,2.5,2960,26742,1.0,0,3,3,8,1949,1996,98115,2500
425000,2,1.0,910,4635,1.0,0,0,4,6,1905,0,98107,1740
265000,3,2.25,1630,10969,2.0,0,0,3,7,1991,0,98001,1410
254000,3,2.0,1470,7694,1.0,0,0,4,7,1992,0,98038,1580
436472,4,2.5,2692,8392,2.0,0,0,3,9,2014,0,98030,2574
500000,3,3.25,1520,1500,3.0,0,0,3,7,2000,0,98107,1520
559950,5,3.0,2730,9519,1.0,0,0,3,8,2014,0,98155,1150
715000,4,3.0,1986,6000,2.0,0,2,4,8,1922,0,98136,1930
800000,4,2.25,2010,7200,1.0,0,1,4,8,1950,0,98118,2010
465425,4,2.75,2430,20720,1.0,0,0,3,7,1967,0,98072,2580
1339000,4,3.5,2980,6349,2.0,0,3,3,9,1998,0,98033,2870
410000,3,1.0,1230,7020,1.0,0,0,3,7,1924,0,98116,1390
195000,3,1.0,1280,6967,1.5,0,0,3,7,1949,0,98155,1280
333760,3,1.0,1300,5880,1.0,0,0,3,7,1968,0,98052,1300
565000,4,2.5,2620,10016,2.0,0,0,3,8,1996,0,98056,2620
435000,3,2.0,1270,10713,1.0,0,0,4,7,1969,0,98034,1620
333000,2,1.0,720,6686,1.0,0,0,3,6,1942,0,98117,1200
765000,3,1.0,1270,6500,1.0,0,0,4,7,1956,0,98033,2260
1700000,4,3.5,4330,15335,2.0,0,0,4,11,1988,0,98040,3840
570000,6,3.75,4000,6015,2.0,0,2,3,10,2004,0,98058,3180
1230000,3,1.75,2200,14630,1.5,0,1,3,8,1948,2003,98004,2850
264900,4,2.5,2040,7000,1.0,0,0,3,7,1979,0,98031,1900
140000,2,1.0,1080,6052,1.0,0,0,5,6,1908,0,98030,1810
290000,2,1.5,1076,1060,3.0,0,0,3,7,2006,0,98125,1076
299000,3,1.75,2010,8065,1.0,0,0,4,7,1984,0,98031,1560
266490,3,2.5,1810,4113,2.0,0,0,3,7,2004,0,98042,1880
870000,3,2.5,3210,8630,2.0,0,0,4,10,1990,0,98033,2630
429900,4,3.5,2584,5005,2.0,0,0,3,8,2014,0,98023,2767
370000,3,1.5,1560,6774,1.0,0,0,4,6,1927,0,98133,1320
299900,3,1.0,1110,8593,1.0,0,0,3,7,1979,0,98155,1780
313100,4,2.5,2660,9030,1.0,0,0,4,7,1977,0,98055,1870
542000,3,2.25,2220,12056,2.0,0,0,3,8,1985,0,98052,2320
350000,3,2.25,1190,1022,3.0,0,0,3,8,1998,0,98103,1210
515000,3,2.5,1790,7167,2.0,0,0,3,8,1989,0,98074,1680
820000,4,2.5,3260,26772,2.0,0,0,3,9,2007,0,98027,3260
520000,4,2.75,2020,7357,1.0,0,0,3,7,1986,0,98034,1690
500000,3,1.0,1370,3500,1.5,0,0,3,7,1905,1985,98103,1590
235000,2,1.0,1010,7500,1.0,0,0,3,7,1941,0,98108,1220
329000,4,2.5,1600,6765,1.0,0,0,3,7,1947,2011,98106,1600
274975,3,2.5,3030,45004,2.0,0,0,3,9,1987,0,98077,3080
124000,1,0.75,840,7203,1.5,0,0,3,6,1949,0,98168,1560
342000,4,2.25,1964,3541,2.0,0,0,3,9,2013,0,98030,1757
202000,1,0.75,590,5650,1.0,0,0,3,6,1944,0,98118,980
375000,3,2.5,1530,1131,3.0,0,0,3,8,2009,0,98103,1530
310000,3,2.5,2370,6752,2.0,0,0,3,8,1994,0,98003,1870
390000,3,2.25,1600,10240,1.0,0,0,3,7,1979,0,98034,1520
790000,3,2.5,2640,432036,1.5,0,3,3,10,1996,0,98022,1500
336000,3,2.25,2760,10160,1.0,0,0,3,8,1969,0,98058,2760
728000,4,2.5,3290,5951,2.0,0,0,3,9,2003,0,98075,3240
599000,2,1.0,1550,7713,1.0,0,0,3,7,1930,1979,98117,1340
335000,3,1.75,2100,8298,1.0,0,0,4,7,1952,0,98166,1700
211000,3,1.5,1350,7620,1.0,0,0,5,6,1941,0,98166,1350
405000,2,1.0,1260,4377,1.0,0,0,4,7,1947,0,98103,1420
665000,4,2.5,2080,8100,1.0,0,2,5,8,1952,0,98177,2090
515000,4,2.5,1910,8947,1.0,0,0,4,8,1970,0,98011,1920
385000,4,2.5,2560,6238,2.0,0,0,3,8,2007,0,98178,2560
659500,4,3.0,2620,18362,1.0,0,0,4,8,1956,0,98006,2630
905000,4,3.5,2980,3000,2.0,0,0,3,9,2008,0,98115,1810
285000,4,2.0,2120,6865,1.0,0,0,3,7,1954,0,98133,1460
375000,4,1.75,1890,8000,1.0,0,0,4,7,1960,0,98133,1870
856000,5,3.25,3620,5500,2.0,0,2,3,9,2003,0,98029,3260
231500,3,2.25,1630,7900,1.0,0,0,4,7,1973,0,98023,1630
1565000,3,1.75,2190,8500,1.0,0,0,4,9,1957,0,98112,2850
855000,4,2.75,2270,10460,2.0,0,0,3,9,1965,0,98040,2610
385000,4,3.25,1790,2460,2.0,0,0,4,7,2000,0,98106,1260
1215000,4,3.75,3820,53574,1.0,0,0,3,10,1994,0,98072,3140
309000,4,2.0,2240,9240,1.0,0,0,3,7,1968,0,98032,2040
269950,3,2.5,1890,4838,2.0,0,0,3,8,2002,0,98168,1910
554000,2,1.0,820,3700,1.0,0,0,5,7,1968,0,98040,1750
312000,3,2.25,1470,7857,1.0,0,0,4,7,1973,0,98055,1900
344950,4,2.0,2330,6250,1.0,0,0,4,7,1941,0,98030,2050
202200,2,1.75,1330,2159,1.0,0,0,4,8,1979,0,98198,1220
320000,3,1.0,1630,5000,1.0,0,0,3,7,1954,0,98108,1630
348000,3,1.5,1040,1824,1.0,0,0,3,6,1925,0,98115,1010
500000,2,1.0,930,3200,1.0,0,0,3,7,1904,0,98122,1690
370000,3,2.25,1770,7667,1.0,0,0,3,8,1966,0,98177,2180
460000,3,3.0,1520,7500,1.0,0,0,3,7,1967,0,98034,2080
510000,1,1.0,680,6600,1.0,0,0,3,5,1916,0,98199,1170
765000,4,2.25,2030,2222,2.0,0,0,3,9,2015,0,98117,1420
860000,5,2.25,3480,9200,2.0,0,0,3,8,1979,0,98006,3130
390000,4,2.5,2490,8290,2.0,0,0,3,9,1999,0,98092,2690
397500,3,1.75,1300,8480,1.0,0,0,3,7,1969,0,98052,1740
535000,4,1.0,1610,2982,1.5,0,0,4,7,1925,0,98144,1610
580000,3,2.5,3200,18750,1.0,0,0,2,9,1967,1996,98027,3200
705380,3,2.5,2490,4343,2.0,0,0,3,9,2003,0,98029,2130
289000,3,1.0,1090,7315,1.0,0,0,5,6,1981,0,98056,1090
207000,3,1.75,1180,21275,1.0,0,0,4,6,1958,0,98038,1490
399000,3,1.0,1340,7191,1.0,0,0,3,7,1974,0,98034,1340
206000,3,1.0,970,9360,1.0,0,0,4,5,1942,0,98002,1050
975000,5,3.0,2620,5477,2.0,0,0,3,10,2009,0,98115,1680
495000,3,1.75,1770,10080,1.0,0,0,3,8,1968,0,98125,1860
690000,3,2.0,1610,5100,1.5,0,0,5,8,1940,0,98115,1740
199950,2,1.0,1010,10057,1.0,0,0,3,6,1961,0,98023,1040
289950,3,2.5,1670,6186,2.0,0,0,3,7,2002,0,98038,2390
920000,5,2.25,2730,6000,1.5,0,0,3,8,1927,0,98105,2730
383900,3,1.5,1600,8040,1.0,0,0,4,7,1965,0,98133,1810
449950,3,2.5,1530,3840,2.0,0,0,3,8,1994,0,98029,1720
511000,5,2.5,3361,6983,2.0,0,0,3,10,2006,0,98092,3112
255000,3,1.0,1580,8206,1.0,0,0,3,7,1962,0,98198,1600
100000,2,0.75,660,5240,1.0,0,0,4,4,1912,0,98032,850
500000,3,1.5,1220,962,3.0,0,0,3,8,2014,0,98107,1510
320000,3,3.25,1530,1602,2.0,0,0,3,8,2013,0,98106,1450
480000,4,1.75,2320,4322,1.0,0,0,3,7,1910,0,98144,1820
180000,3,1.0,940,11055,1.5,0,0,4,7,1959,0,98032,1420
385000,3,1.75,1800,18000,1.0,0,0,3,8,1968,0,98058,1800
401000,2,1.5,1260,2625,2.0,0,0,4,7,1983,0,98052,1260
315000,2,1.0,630,6550,1.0,0,0,3,5,1918,0,98126,1420
230000,3,1.0,1190,9083,1.0,0,0,3,7,1955,0,98198,1190
385000,3,2.25,1710,11500,1.0,0,0,3,7,1978,0,98028,1800
640000,3,3.0,1560,1466,3.0,0,0,3,8,2006,0,98103,1530
680000,4,2.75,2220,5310,1.0,0,0,5,7,1951,0,98144,1540
307000,4,2.75,2520,6964,1.0,0,0,4,7,1987,0,98031,1930
308000,3,1.0,1980,39150,1.5,0,0,3,6,1932,0,98030,1860
653500,2,2.5,1680,1240,2.0,0,0,3,8,2014,0,98102,2060
175000,2,1.0,800,7150,1.0,0,0,3,5,1933,0,98030,1220
445000,3,2.0,1620,5101,1.0,0,0,3,7,2006,0,98118,1700
195000,3,1.5,1430,7560,1.0,0,0,5,6,1958,0,98058,1150
510000,3,2.0,1990,7405,1.0,0,0,5,7,1971,0,98006,2120
861111,4,2.5,3650,7090,2.0,0,0,3,10,2008,0,98074,3860
1102030,5,2.5,3890,27311,2.0,0,2,3,10,1950,1990,98177,3160
259000,4,1.5,1490,7560,2.0,0,0,3,7,1966,0,98198,1490
870000,4,2.5,3520,6773,2.5,0,0,3,9,2006,0,98136,2930
605000,2,1.0,860,6510,1.0,0,0,3,7,1952,0,98004,1740
